panel,cadence,chooser,floor,basis,book,gross,share,n_cand,empty,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,FULL_CAGR,FULL_Sharpe,FULL_MaxDD,spy_OOS_CAGR,spy_OOS_Sharpe,spy_MaxDD,v2_Sharpe,v2_MaxDD,OOS_4b,OOS_4a,fail_legs
B136,Q,C_CAGR,0.75,S_ISLEG4,TOP05,EXT,0.9682539682539683,8,False,0.23234027369728372,0.8527858532437701,-0.36611212470561405,0.29604587568719,1.0827694437308957,-0.3661121247056144,0.15331427255204866,0.8769078511614361,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,False,"L2_H2,L3_OOS,L4_DD"
B136,Q,C_SHARPE,0.75,S_ISLEG4,TOP05,EXT,0.9682539682539683,8,False,0.23234027369728372,0.8527858532437701,-0.36611212470561405,0.29604587568719,1.0827694437308957,-0.3661121247056144,0.15331427255204866,0.8769078511614361,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,False,"L2_H2,L3_OOS,L4_DD"
B136,Q,C_ISLEGS,0.75,S_ISLEG4,EWELIG,CORE,0.9047619047619048,8,False,0.10969651952700232,0.9694689654665202,-0.24436024823827207,0.11391287714896614,1.0324715311001078,-0.24436024823827196,0.15331427255204866,0.8769078511614361,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,False,L4_DD
SMALL,D,C_CAGR,0.75,S_ISLEG4,,,,0,True,,,,,,,,,,,,,,
SMALL,D,C_SHARPE,0.75,S_ISLEG4,,,,0,True,,,,,,,,,,,,,,
SMALL,D,C_ISLEGS,0.75,S_ISLEG4,,,,0,True,,,,,,,,,,,,,,
SMALL,W,C_CAGR,0.75,S_ISLEG4,,,,0,True,,,,,,,,,,,,,,
SMALL,W,C_SHARPE,0.75,S_ISLEG4,,,,0,True,,,,,,,,,,,,,,
SMALL,W,C_ISLEGS,0.75,S_ISLEG4,,,,0,True,,,,,,,,,,,,,,
SMALL,M,C_CAGR,0.75,S_ISLEG4,BAND03,CORE,0.8095238095238095,1,False,0.041248239163985456,0.5933476399110199,-0.1679314677784165,0.04964620550353094,0.7329171210040087,-0.16793146777841605,0.1533169996349668,0.8768942146578922,-0.3371725677562024,0.6637465536986282,-0.13891550852292234,False,False,"L2_H2,L3_OOS,L5_CAGR"
SMALL,M,C_SHARPE,0.75,S_ISLEG4,BAND03,CORE,0.8095238095238095,1,False,0.041248239163985456,0.5933476399110199,-0.1679314677784165,0.04964620550353094,0.7329171210040087,-0.16793146777841605,0.1533169996349668,0.8768942146578922,-0.3371725677562024,0.6637465536986282,-0.13891550852292234,False,False,"L2_H2,L3_OOS,L5_CAGR"
SMALL,M,C_ISLEGS,0.75,S_ISLEG4,BAND03,CORE,0.8095238095238095,1,False,0.041248239163985456,0.5933476399110199,-0.1679314677784165,0.04964620550353094,0.7329171210040087,-0.16793146777841605,0.1533169996349668,0.8768942146578922,-0.3371725677562024,0.6637465536986282,-0.13891550852292234,False,False,"L2_H2,L3_OOS,L5_CAGR"
SMALL,Q,C_CAGR,0.75,S_ISLEG4,BAND03,CORE,0.8888888888888888,1,False,0.034974438420084075,0.47006548140617144,-0.2407696716071731,0.044375807532305744,0.6172099609180177,-0.240769671607171,0.1533169996349668,0.8768942146578922,-0.3371725677562024,0.6637465536986282,-0.13891550852292234,False,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL,Q,C_SHARPE,0.75,S_ISLEG4,BAND03,CORE,0.8888888888888888,1,False,0.034974438420084075,0.47006548140617144,-0.2407696716071731,0.044375807532305744,0.6172099609180177,-0.240769671607171,0.1533169996349668,0.8768942146578922,-0.3371725677562024,0.6637465536986282,-0.13891550852292234,False,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL,Q,C_ISLEGS,0.75,S_ISLEG4,BAND03,CORE,0.8888888888888888,1,False,0.034974438420084075,0.47006548140617144,-0.2407696716071731,0.044375807532305744,0.6172099609180177,-0.240769671607171,0.1533169996349668,0.8768942146578922,-0.3371725677562024,0.6637465536986282,-0.13891550852292234,False,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
U56,D,C_CAGR,0.9,S_ISLEG4,BAND03,EXT,1.0,2,False,0.12450934699106453,1.2870779875554383,-0.14765297031002378,0.1119641775824034,1.1897339006577492,-0.14765297031002367,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,True,False,-
U56,D,C_SHARPE,0.9,S_ISLEG4,BAND03,EXT,1.0,2,False,0.12450934699106453,1.2870779875554383,-0.14765297031002378,0.1119641775824034,1.1897339006577492,-0.14765297031002367,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,True,False,-
U56,D,C_ISLEGS,0.9,S_ISLEG4,BAND03,EXT,1.0,2,False,0.12450934699106453,1.2870779875554383,-0.14765297031002378,0.1119641775824034,1.1897339006577492,-0.14765297031002367,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,True,False,-
U56,W,C_CAGR,0.9,S_ISLEG4,,,,0,True,,,,,,,,,,,,,,
U56,W,C_SHARPE,0.9,S_ISLEG4,,,,0,True,,,,,,,,,,,,,,
U56,W,C_ISLEGS,0.9,S_ISLEG4,,,,0,True,,,,,,,,,,,,,,
U56,M,C_CAGR,0.9,S_ISLEG4,TOP05,EXT,0.9047619047619048,4,False,0.2045409844219146,0.8312069606126392,-0.34606700062524387,0.24768046290471402,1.0131785855767808,-0.34606700062524387,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,False,False,"L2_H2,L3_OOS,L4_DD"
U56,M,C_SHARPE,0.9,S_ISLEG4,TOP05,EXT,0.9047619047619048,4,False,0.2045409844219146,0.8312069606126392,-0.34606700062524387,0.24768046290471402,1.0131785855767808,-0.34606700062524387,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,False,False,"L2_H2,L3_OOS,L4_DD"
U56,M,C_ISLEGS,0.9,S_ISLEG4,BAND03,EXT,0.9047619047619048,4,False,0.12811745110447603,1.224547911489948,-0.18805272334496947,0.11894663570005903,1.1730603579372234,-0.18805272334496892,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,True,False,-
U56,Q,C_CAGR,0.9,S_ISLEG4,,,,0,True,,,,,,,,,,,,,,
U56,Q,C_SHARPE,0.9,S_ISLEG4,,,,0,True,,,,,,,,,,,,,,
U56,Q,C_ISLEGS,0.9,S_ISLEG4,,,,0,True,,,,,,,,,,,,,,
B136,D,C_CAGR,0.9,S_ISLEG4,BAND03,EXT,1.0,2,False,0.10506829540942109,1.1331464338458126,-0.14721667648478254,0.10433614035061223,1.0983200897011896,-0.14721667648478265,0.15331427255204866,0.8769078511614361,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,False,L5_CAGR
B136,D,C_SHARPE,0.9,S_ISLEG4,BAND03,EXT,1.0,2,False,0.10506829540942109,1.1331464338458126,-0.14721667648478254,0.10433614035061223,1.0983200897011896,-0.14721667648478265,0.15331427255204866,0.8769078511614361,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,False,L5_CAGR
B136,D,C_ISLEGS,0.9,S_ISLEG4,BAND03,EXT,1.0,2,False,0.10506829540942109,1.1331464338458126,-0.14721667648478254,0.10433614035061223,1.0983200897011896,-0.14721667648478265,0.15331427255204866,0.8769078511614361,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,False,L5_CAGR
B136,W,C_CAGR,0.9,S_ISLEG4,TOP05,EXT,1.0,6,False,0.20173547230438293,0.7964859930453104,-0.3010259159920581,0.21623843257057884,0.8772173974899538,-0.3010259159920581,0.15331427255204866,0.8769078511614361,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,False,"L2_H2,L3_OOS,L4_DD"
B136,W,C_SHARPE,0.9,S_ISLEG4,BAND03,EXT,1.0,6,False,0.1052418687479828,1.1050297780592215,-0.16157983013208965,0.10652976854836904,1.0992831039585964,-0.16157983013208965,0.15331427255204866,0.8769078511614361,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,False,L5_CAGR
B136,W,C_ISLEGS,0.9,S_ISLEG4,BAND03,EXT,1.0,6,False,0.1052418687479828,1.1050297780592215,-0.16157983013208965,0.10652976854836904,1.0992831039585964,-0.16157983013208965,0.15331427255204866,0.8769078511614361,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,False,L5_CAGR
B136,M,C_CAGR,0.9,S_ISLEG4,TOP10,EXT,1.0,7,False,0.2416258970339058,0.999223394958589,-0.35792666087771463,0.24833006880445585,1.0815425657559194,-0.3579266608777145,0.15331427255204866,0.8769078511614361,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,False,L4_DD
B136,M,C_SHARPE,0.9,S_ISLEG4,TOP20,EXT,1.0,7,False,0.20808598369273268,1.0051190817446478,-0.33675172386421537,0.21790885109126057,1.098868309749659,-0.33675172386421537,0.15331427255204866,0.8769078511614361,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,False,L4_DD
B136,M,C_ISLEGS,0.9,S_ISLEG4,TOP20,CORE,1.0,7,False,0.15548074428192016,1.000411926222563,-0.2610525610883291,0.1621715423361758,1.0943470913211977,-0.2610525610883291,0.15331427255204866,0.8769078511614361,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,False,L4_DD
B136,Q,C_CAGR,0.9,S_ISLEG4,TOP05,EXT,0.9682539682539683,7,False,0.23234027369728372,0.8527858532437701,-0.36611212470561405,0.29604587568719,1.0827694437308957,-0.3661121247056144,0.15331427255204866,0.8769078511614361,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,False,"L2_H2,L3_OOS,L4_DD"
B136,Q,C_SHARPE,0.9,S_ISLEG4,TOP05,EXT,0.9682539682539683,7,False,0.23234027369728372,0.8527858532437701,-0.36611212470561405,0.29604587568719,1.0827694437308957,-0.3661121247056144,0.15331427255204866,0.8769078511614361,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,False,"L2_H2,L3_OOS,L4_DD"
B136,Q,C_ISLEGS,0.9,S_ISLEG4,EWELIG,CORE,0.9047619047619048,7,False,0.10969651952700232,0.9694689654665202,-0.24436024823827207,0.11391287714896614,1.0324715311001078,-0.24436024823827196,0.15331427255204866,0.8769078511614361,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,False,L4_DD
SMALL,D,C_CAGR,0.9,S_ISLEG4,,,,0,True,,,,,,,,,,,,,,
SMALL,D,C_SHARPE,0.9,S_ISLEG4,,,,0,True,,,,,,,,,,,,,,
SMALL,D,C_ISLEGS,0.9,S_ISLEG4,,,,0,True,,,,,,,,,,,,,,
SMALL,W,C_CAGR,0.9,S_ISLEG4,,,,0,True,,,,,,,,,,,,,,
SMALL,W,C_SHARPE,0.9,S_ISLEG4,,,,0,True,,,,,,,,,,,,,,
SMALL,W,C_ISLEGS,0.9,S_ISLEG4,,,,0,True,,,,,,,,,,,,,,
SMALL,M,C_CAGR,0.9,S_ISLEG4,,,,0,True,,,,,,,,,,,,,,
SMALL,M,C_SHARPE,0.9,S_ISLEG4,,,,0,True,,,,,,,,,,,,,,
SMALL,M,C_ISLEGS,0.9,S_ISLEG4,,,,0,True,,,,,,,,,,,,,,
SMALL,Q,C_CAGR,0.9,S_ISLEG4,,,,0,True,,,,,,,,,,,,,,
SMALL,Q,C_SHARPE,0.9,S_ISLEG4,,,,0,True,,,,,,,,,,,,,,
SMALL,Q,C_ISLEGS,0.9,S_ISLEG4,,,,0,True,,,,,,,,,,,,,,
U56,D,C_CAGR,0.0,S_FULL4B,TOP05,EXT,0.0,10,False,0.20123686555105413,0.8710525393416507,-0.2825607119784478,0.18376865654173402,0.842608796452535,-0.28256071197844657,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,False,False,"L1_H1,L3_OOS,L4_DD"
U56,D,C_SHARPE,0.0,S_FULL4B,BAND03,EXT,1.0,10,False,0.12450934699106453,1.2870779875554383,-0.14765297031002378,0.1119641775824034,1.1897339006577492,-0.14765297031002367,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,True,False,-
U56,D,C_ISLEGS,0.0,S_FULL4B,BAND03,EXT,1.0,10,False,0.12450934699106453,1.2870779875554383,-0.14765297031002378,0.1119641775824034,1.1897339006577492,-0.14765297031002367,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,True,False,-
U56,W,C_CAGR,0.0,S_FULL4B,TOP05,EXT,0.0,10,False,0.24537132633670033,1.001228139504517,-0.2797834791980012,0.21888696666384577,0.9554279175406963,-0.2797834791980003,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,False,False,"L1_H1,L4_DD"
U56,W,C_SHARPE,0.0,S_FULL4B,BAND03,EXT,1.0,10,False,0.1266852163572325,1.2757903286013161,-0.15910997512978242,0.1153026775142354,1.2006926629715056,-0.1591099751297821,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,True,False,-
U56,W,C_ISLEGS,0.0,S_FULL4B,BAND03,EXT,1.0,10,False,0.1266852163572325,1.2757903286013161,-0.15910997512978242,0.1153026775142354,1.2006926629715056,-0.1591099751297821,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,True,False,-
U56,M,C_CAGR,0.0,S_FULL4B,TOP05,EXT,0.0,10,False,0.2045409844219146,0.8312069606126392,-0.34606700062524387,0.24768046290471402,1.0131785855767808,-0.34606700062524387,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,False,False,"L2_H2,L3_OOS,L4_DD"
U56,M,C_SHARPE,0.0,S_FULL4B,TOP05,EXT,0.0,10,False,0.2045409844219146,0.8312069606126392,-0.34606700062524387,0.24768046290471402,1.0131785855767808,-0.34606700062524387,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,False,False,"L2_H2,L3_OOS,L4_DD"
U56,M,C_ISLEGS,0.0,S_FULL4B,TOP10,CORE,0.14285714285714285,10,False,0.17309225688498553,1.1008702570185247,-0.23215158924479462,0.16731565106538437,1.1263154694923254,-0.2321515892447944,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,False,False,L4_DD
U56,Q,C_CAGR,0.0,S_FULL4B,TOP05,EXT,0.0,10,False,0.11806444743968791,0.5453874629409337,-0.38478757259184626,0.2039066640063043,0.854552873227956,-0.38478757259184615,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,False,False,"L2_H2,L3_OOS,L4_DD"
U56,Q,C_SHARPE,0.0,S_FULL4B,TOP05,EXT,0.0,10,False,0.11806444743968791,0.5453874629409337,-0.38478757259184626,0.2039066640063043,0.854552873227956,-0.38478757259184615,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,False,False,"L2_H2,L3_OOS,L4_DD"
U56,Q,C_ISLEGS,0.0,S_FULL4B,EWELIG,CORE,0.4126984126984127,10,False,0.1151706555831351,1.032801696452597,-0.2220595606403195,0.11552919982149779,1.075076621870595,-0.2220595606403195,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,False,False,L4_DD
B136,D,C_CAGR,0.0,S_FULL4B,TOP20,EXT,0.0,10,False,0.11437455859719936,0.6767623009524348,-0.2554435128369221,0.12820643916269647,0.7572539776687649,-0.2554435128369219,0.15331427255204866,0.8769078511614361,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,False,"L1_H1,L2_H2,L3_OOS,L4_DD"
B136,D,C_SHARPE,0.0,S_FULL4B,BAND03,EXT,0.0,10,False,0.10506829540942109,1.1331464338458126,-0.14721667648478254,0.10433614035061223,1.0983200897011896,-0.14721667648478265,0.15331427255204866,0.8769078511614361,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,False,L5_CAGR
B136,D,C_ISLEGS,0.0,S_FULL4B,BAND03,EXT,0.0,10,False,0.10506829540942109,1.1331464338458126,-0.14721667648478254,0.10433614035061223,1.0983200897011896,-0.14721667648478265,0.15331427255204866,0.8769078511614361,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,False,L5_CAGR
B136,W,C_CAGR,0.0,S_FULL4B,TOP05,EXT,0.0,10,False,0.20173547230438293,0.7964859930453104,-0.3010259159920581,0.21623843257057884,0.8772173974899538,-0.3010259159920581,0.15331427255204866,0.8769078511614361,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,False,"L2_H2,L3_OOS,L4_DD"
B136,W,C_SHARPE,0.0,S_FULL4B,BAND03,EXT,0.4,10,False,0.1052418687479828,1.1050297780592215,-0.16157983013208965,0.10652976854836904,1.0992831039585964,-0.16157983013208965,0.15331427255204866,0.8769078511614361,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,False,L5_CAGR
B136,W,C_ISLEGS,0.0,S_FULL4B,BAND03,EXT,0.4,10,False,0.1052418687479828,1.1050297780592215,-0.16157983013208965,0.10652976854836904,1.0992831039585964,-0.16157983013208965,0.15331427255204866,0.8769078511614361,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,False,L5_CAGR
B136,M,C_CAGR,0.0,S_FULL4B,TOP05,EXT,0.0,10,False,0.3516680118950768,1.1522413137330996,-0.3969539109926935,0.32795217410775557,1.1621359756332963,-0.3969539109926936,0.15331427255204866,0.8769078511614361,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,False,L4_DD
B136,M,C_SHARPE,0.0,S_FULL4B,TOP20,EXT,0.0,10,False,0.20808598369273268,1.0051190817446478,-0.33675172386421537,0.21790885109126057,1.098868309749659,-0.33675172386421537,0.15331427255204866,0.8769078511614361,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,False,L4_DD
B136,M,C_ISLEGS,0.0,S_FULL4B,TOP20,CORE,0.047619047619047616,10,False,0.15548074428192016,1.000411926222563,-0.2610525610883291,0.1621715423361758,1.0943470913211977,-0.2610525610883291,0.15331427255204866,0.8769078511614361,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,False,L4_DD
B136,Q,C_CAGR,0.0,S_FULL4B,TOP05,EXT,0.0,10,False,0.23234027369728372,0.8527858532437701,-0.36611212470561405,0.29604587568719,1.0827694437308957,-0.3661121247056144,0.15331427255204866,0.8769078511614361,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,False,"L2_H2,L3_OOS,L4_DD"
B136,Q,C_SHARPE,0.0,S_FULL4B,TOP05,EXT,0.0,10,False,0.23234027369728372,0.8527858532437701,-0.36611212470561405,0.29604587568719,1.0827694437308957,-0.3661121247056144,0.15331427255204866,0.8769078511614361,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,False,"L2_H2,L3_OOS,L4_DD"
B136,Q,C_ISLEGS,0.0,S_FULL4B,EWELIG,CORE,0.047619047619047616,10,False,0.10969651952700232,0.9694689654665202,-0.24436024823827207,0.11391287714896614,1.0324715311001078,-0.24436024823827196,0.15331427255204866,0.8769078511614361,-0.3371595330739303,1.0993768630350007,-0.12240985403190008,False,False,L4_DD
SMALL,D,C_CAGR,0.0,S_FULL4B,BAND03,EXT,0.0,10,False,0.04824159612240897,0.5522516027149926,-0.16816058600562944,0.05369300728249815,0.6344830069858046,-0.16816058600563166,0.1533169996349668,0.8768942146578922,-0.3371725677562024,0.6637465536986282,-0.13891550852292234,False,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
SMALL,D,C_SHARPE,0.0,S_FULL4B,BAND03,EXT,0.0,10,False,0.04824159612240897,0.5522516027149926,-0.16816058600562944,0.05369300728249815,0.6344830069858046,-0.16816058600563166,0.1533169996349668,0.8768942146578922,-0.3371725677562024,0.6637465536986282,-0.13891550852292234,False,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
SMALL,D,C_ISLEGS,0.0,S_FULL4B,BAND03,CORE,0.0,10,False,0.036788244609831544,0.5519380821983866,-0.1285221279991442,0.04075295902203235,0.634197491243519,-0.1285221279991453,0.1533169996349668,0.8768942146578922,-0.3371725677562024,0.6637465536986282,-0.13891550852292234,False,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
SMALL,W,C_CAGR,0.0,S_FULL4B,TOP10,EXT,0.0,10,False,0.08287270823889803,0.42812543507424694,-0.39052996774428494,0.09451990233192031,0.4784710798376917,-0.3905299677442856,0.1533169996349668,0.8768942146578922,-0.3371725677562024,0.6637465536986282,-0.13891550852292234,False,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL,W,C_SHARPE,0.0,S_FULL4B,BAND03,EXT,0.0,10,False,0.04917529456107328,0.5598756234695916,-0.1819059106694071,0.05674558592962198,0.6638854945467377,-0.18190591066940798,0.1533169996349668,0.8768942146578922,-0.3371725677562024,0.6637465536986282,-0.13891550852292234,False,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
SMALL,W,C_ISLEGS,0.0,S_FULL4B,BAND03,CORE,0.0,10,False,0.03752405306780848,0.56014592359231,-0.13891550852292334,0.04302647808406279,0.6637465536986282,-0.13891550852292234,0.1533169996349668,0.8768942146578922,-0.3371725677562024,0.6637465536986282,-0.13891550852292234,False,False,"L1_H1,L2_H2,L3_OOS,L5_CAGR"
SMALL,M,C_CAGR,0.0,S_FULL4B,TOP10,EXT,0.0,10,False,0.1104275500996319,0.5094003045229151,-0.48371164102402864,0.12317345518899026,0.5629424907592414,-0.48371164102402875,0.1533169996349668,0.8768942146578922,-0.3371725677562024,0.6637465536986282,-0.13891550852292234,False,False,"L1_H1,L2_H2,L3_OOS,L4_DD"
SMALL,M,C_SHARPE,0.0,S_FULL4B,BAND03,EXT,0.0,10,False,0.05428771776202623,0.5950799227760587,-0.21938476996989065,0.06577989868328316,0.7348096223850417,-0.21938476996988998,0.1533169996349668,0.8768942146578922,-0.3371725677562024,0.6637465536986282,-0.13891550852292234,False,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL,M,C_ISLEGS,0.0,S_FULL4B,BAND03,EXT,0.0,10,False,0.05428771776202623,0.5950799227760587,-0.21938476996989065,0.06577989868328316,0.7348096223850417,-0.21938476996988998,0.1533169996349668,0.8768942146578922,-0.3371725677562024,0.6637465536986282,-0.13891550852292234,False,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL,Q,C_CAGR,0.0,S_FULL4B,TOP20,EXT,0.0,10,False,0.013849673471246327,0.18184325346948355,-0.5310731642233025,0.05712960057949079,0.3540020780311853,-0.5310731642233026,0.1533169996349668,0.8768942146578922,-0.3371725677562024,0.6637465536986282,-0.13891550852292234,False,False,"L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL,Q,C_SHARPE,0.0,S_FULL4B,BAND03,CORE,0.0,10,False,0.034974438420084075,0.47006548140617144,-0.2407696716071731,0.044375807532305744,0.6172099609180177,-0.240769671607171,0.1533169996349668,0.8768942146578922,-0.3371725677562024,0.6637465536986282,-0.13891550852292234,False,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
SMALL,Q,C_ISLEGS,0.0,S_FULL4B,BAND03,CORE,0.0,10,False,0.034974438420084075,0.47006548140617144,-0.2407696716071731,0.044375807532305744,0.6172099609180177,-0.240769671607171,0.1533169996349668,0.8768942146578922,-0.3371725677562024,0.6637465536986282,-0.13891550852292234,False,False,"L2_H2,L3_OOS,L4_DD,L5_CAGR"
U56,D,C_CAGR,0.1,S_FULL4B,BAND03,EXT,1.0,1,False,0.12450934699106453,1.2870779875554383,-0.14765297031002378,0.1119641775824034,1.1897339006577492,-0.14765297031002367,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,True,False,-
U56,D,C_SHARPE,0.1,S_FULL4B,BAND03,EXT,1.0,1,False,0.12450934699106453,1.2870779875554383,-0.14765297031002378,0.1119641775824034,1.1897339006577492,-0.14765297031002367,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,True,False,-
U56,D,C_ISLEGS,0.1,S_FULL4B,BAND03,EXT,1.0,1,False,0.12450934699106453,1.2870779875554383,-0.14765297031002378,0.1119641775824034,1.1897339006577492,-0.14765297031002367,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,True,False,-
U56,W,C_CAGR,0.1,S_FULL4B,TOP20,EXT,0.2,5,False,0.19079661534886094,1.162121745038957,-0.23978894875699963,0.1682349058218,1.0890481206975886,-0.23978894875699952,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,False,False,L4_DD
U56,W,C_SHARPE,0.1,S_FULL4B,BAND03,EXT,1.0,5,False,0.1266852163572325,1.2757903286013161,-0.15910997512978242,0.1153026775142354,1.2006926629715056,-0.1591099751297821,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,True,False,-
U56,W,C_ISLEGS,0.1,S_FULL4B,BAND03,EXT,1.0,5,False,0.1266852163572325,1.2757903286013161,-0.15910997512978242,0.1153026775142354,1.2006926629715056,-0.1591099751297821,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,True,False,-
U56,M,C_CAGR,0.1,S_FULL4B,TOP05,CORE,0.19047619047619047,5,False,0.15528350227622734,0.8227794063672975,-0.27242453376223497,0.18572920486078348,1.0070773172621903,-0.2724245337622352,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,False,False,"L2_H2,L3_OOS,L4_DD"
U56,M,C_SHARPE,0.1,S_FULL4B,TOP05,CORE,0.19047619047619047,5,False,0.15528350227622734,0.8227794063672975,-0.27242453376223497,0.18572920486078348,1.0070773172621903,-0.2724245337622352,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,False,False,"L2_H2,L3_OOS,L4_DD"
U56,M,C_ISLEGS,0.1,S_FULL4B,TOP10,CORE,0.14285714285714285,5,False,0.17309225688498553,1.1008702570185247,-0.23215158924479462,0.16731565106538437,1.1263154694923254,-0.2321515892447944,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,False,False,L4_DD
U56,Q,C_CAGR,0.1,S_FULL4B,EWELIG,CORE,0.4126984126984127,3,False,0.1151706555831351,1.032801696452597,-0.2220595606403195,0.11552919982149779,1.075076621870595,-0.2220595606403195,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,False,False,L4_DD
U56,Q,C_SHARPE,0.1,S_FULL4B,EWELIG,CORE,0.4126984126984127,3,False,0.1151706555831351,1.032801696452597,-0.2220595606403195,0.11552919982149779,1.075076621870595,-0.2220595606403195,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,False,False,L4_DD
U56,Q,C_ISLEGS,0.1,S_FULL4B,EWELIG,CORE,0.4126984126984127,3,False,0.1151706555831351,1.032801696452597,-0.2220595606403195,0.11552919982149779,1.075076621870595,-0.2220595606403195,0.15210156343930548,0.8713084695230762,-0.3371725677562024,1.2008675709231258,-0.12054949323437114,False,False,L4_DD
B136,D,C_CAGR,0.1,S_FULL4B,,,,0,True,,,,,,,,,,,,,,
B136,D,C_SHARPE,0.1,S_FULL4B,,,,0,True,,,,,,,,,,,,,,
B136,D,C_ISLEGS,0.1,S_FULL4B,,,,0,True,,,,,,,,,,,,,,
