panel,cost,order,seed,m,stat,pick,top2,OOS_4b,OOS_4a,FULL_4b,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,IS_Sharpe
U56,0.0,REVERSE,,13,IS_MINMARG,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,13,IS_LEGS,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,13,CTRL_RANDOM,"(0.05, 0.75)",False,False,False,False,1.2283604468285827,0.09230671347360242,-0.12547722770486602,1.0826963922997646
U56,0.0,REVERSE,,14,IS_SHARPE,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,14,IS_CAGR,"(0.12, 1.0)",False,True,False,True,1.1801314745278488,0.12096892716598595,-0.16030853339688045,1.1321937997051255
U56,0.0,REVERSE,,14,IS_MINMARG,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,14,IS_LEGS,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,14,CTRL_RANDOM,"(0.03, 0.75)",False,False,False,False,1.301420486142619,0.09650855698784055,-0.12029827224397549,1.13023922681565
U56,0.0,REVERSE,,15,IS_SHARPE,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,15,IS_CAGR,"(0.12, 1.0)",False,True,False,True,1.1801314745278488,0.12096892716598595,-0.16030853339688045,1.1321937997051255
U56,0.0,REVERSE,,15,IS_MINMARG,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,15,IS_LEGS,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,15,CTRL_RANDOM,"(0.2, 1.0)",False,True,False,True,1.1340661047116039,0.11929046482211025,-0.15831239020599197,1.1083148895360118
U56,0.0,REVERSE,,16,IS_SHARPE,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,16,IS_CAGR,"(0.12, 1.0)",False,True,False,True,1.1801314745278488,0.12096892716598595,-0.16030853339688045,1.1321937997051255
U56,0.0,REVERSE,,16,IS_MINMARG,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,16,IS_LEGS,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,16,CTRL_RANDOM,"(0.0, 1.0)",False,True,False,True,1.2990701451206272,0.12568920394158556,-0.15780463291773772,1.1014509454955943
U56,0.0,REVERSE,,17,IS_SHARPE,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,17,IS_CAGR,"(0.12, 1.0)",False,True,False,True,1.1801314745278488,0.12096892716598595,-0.16030853339688045,1.1321937997051255
U56,0.0,REVERSE,,17,IS_MINMARG,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,17,IS_LEGS,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,17,CTRL_RANDOM,"(0.02, 0.75)",False,False,False,False,1.3093688679650894,0.09592864534917966,-0.11825642263984304,1.1160594172506884
U56,0.0,REVERSE,,18,IS_SHARPE,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,18,IS_CAGR,"(0.12, 1.0)",False,True,False,True,1.1801314745278488,0.12096892716598595,-0.16030853339688045,1.1321937997051255
U56,0.0,REVERSE,,18,IS_MINMARG,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,18,IS_LEGS,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,18,CTRL_RANDOM,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,19,IS_SHARPE,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,19,IS_CAGR,"(0.12, 1.0)",False,True,False,True,1.1801314745278488,0.12096892716598595,-0.16030853339688045,1.1321937997051255
U56,0.0,REVERSE,,19,IS_MINMARG,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,19,IS_LEGS,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,19,CTRL_RANDOM,"(0.0, 0.75)",False,False,False,False,1.2997847448073938,0.09378538079934695,-0.11966697137614046,1.1011523505083605
U56,0.0,REVERSE,,20,IS_SHARPE,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,20,IS_CAGR,"(0.12, 1.0)",False,True,False,True,1.1801314745278488,0.12096892716598595,-0.16030853339688045,1.1321937997051255
U56,0.0,REVERSE,,20,IS_MINMARG,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,20,IS_LEGS,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,20,CTRL_RANDOM,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,21,IS_SHARPE,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,21,IS_CAGR,"(0.12, 1.0)",False,True,False,True,1.1801314745278488,0.12096892716598595,-0.16030853339688045,1.1321937997051255
U56,0.0,REVERSE,,21,IS_MINMARG,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,21,IS_LEGS,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,21,CTRL_RANDOM,"(0.12, 0.75)",False,False,False,False,1.180893098130092,0.09042693064960705,-0.12143645949187376,1.1320449904500094
U56,0.0,REVERSE,,22,IS_SHARPE,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,22,IS_CAGR,"(0.12, 1.0)",False,True,False,True,1.1801314745278488,0.12096892716598595,-0.16030853339688045,1.1321937997051255
U56,0.0,REVERSE,,22,IS_MINMARG,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,22,IS_LEGS,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,22,CTRL_RANDOM,"(0.12, 0.5)",False,False,False,False,1.1816238636331127,0.0600622060515521,-0.08175895489289009,1.1318898564721094
U56,0.0,REVERSE,,23,IS_SHARPE,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,23,IS_CAGR,"(0.12, 1.0)",False,True,False,True,1.1801314745278488,0.12096892716598595,-0.16030853339688045,1.1321937997051255
U56,0.0,REVERSE,,23,IS_MINMARG,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,23,IS_LEGS,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,23,CTRL_RANDOM,"(0.01, 1.0)",False,True,False,True,1.3052010481108642,0.12719306218254278,-0.1580637740299563,1.1165792878825522
U56,0.0,REVERSE,,24,IS_SHARPE,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,24,IS_CAGR,"(0.12, 1.0)",False,True,False,True,1.1801314745278488,0.12096892716598595,-0.16030853339688045,1.1321937997051255
U56,0.0,REVERSE,,24,IS_MINMARG,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,24,IS_LEGS,"(0.08, 1.0)",False,True,False,True,1.1779407298542965,0.12169485793261359,-0.1903740538218267,1.1379426778995207
U56,0.0,REVERSE,,24,CTRL_RANDOM,"(0.2, 0.75)",False,False,False,False,1.1337848423631738,0.08920260916452416,-0.1204412993442856,1.1083766164731559
U56,0.0,RAND,20260920.0,2,IS_SHARPE,"(0.12, 0.75)",True,False,False,False,1.180893098130092,0.09042693064960705,-0.12143645949187376,1.1320449904500094
U56,0.0,RAND,20260920.0,2,IS_CAGR,"(0.12, 0.75)",True,False,False,False,1.180893098130092,0.09042693064960705,-0.12143645949187376,1.1320449904500094
U56,0.0,RAND,20260920.0,2,IS_MINMARG,"(0.12, 0.75)",True,False,False,False,1.180893098130092,0.09042693064960705,-0.12143645949187376,1.1320449904500094
U56,0.0,RAND,20260920.0,2,IS_LEGS,"(0.12, 0.75)",True,False,False,False,1.180893098130092,0.09042693064960705,-0.12143645949187376,1.1320449904500094
U56,0.0,RAND,20260920.0,2,CTRL_RANDOM,"(0.12, 0.75)",False,False,False,False,1.180893098130092,0.09042693064960705,-0.12143645949187376,1.1320449904500094
U56,0.0,RAND,20260920.0,3,IS_SHARPE,"(0.12, 0.75)",True,False,False,False,1.180893098130092,0.09042693064960705,-0.12143645949187376,1.1320449904500094
U56,0.0,RAND,20260920.0,3,IS_CAGR,"(0.12, 0.75)",True,False,False,False,1.180893098130092,0.09042693064960705,-0.12143645949187376,1.1320449904500094
U56,0.0,RAND,20260920.0,3,IS_MINMARG,"(0.12, 0.75)",True,False,False,False,1.180893098130092,0.09042693064960705,-0.12143645949187376,1.1320449904500094
U56,0.0,RAND,20260920.0,3,IS_LEGS,"(0.12, 0.75)",True,False,False,False,1.180893098130092,0.09042693064960705,-0.12143645949187376,1.1320449904500094
U56,0.0,RAND,20260920.0,3,CTRL_RANDOM,"(0.2, 0.5)",False,False,False,False,1.1334778203532303,0.059269240994693106,-0.08144384266845217,1.1084319295269796
U56,0.0,RAND,20260920.0,4,IS_SHARPE,"(0.12, 0.75)",False,False,False,False,1.180893098130092,0.09042693064960705,-0.12143645949187376,1.1320449904500094
U56,0.0,RAND,20260920.0,4,IS_CAGR,"(0.12, 0.75)",False,False,False,False,1.180893098130092,0.09042693064960705,-0.12143645949187376,1.1320449904500094
U56,0.0,RAND,20260920.0,4,IS_MINMARG,"(0.12, 0.75)",False,False,False,False,1.180893098130092,0.09042693064960705,-0.12143645949187376,1.1320449904500094
U56,0.0,RAND,20260920.0,4,IS_LEGS,"(0.12, 0.75)",False,False,False,False,1.180893098130092,0.09042693064960705,-0.12143645949187376,1.1320449904500094
U56,0.0,RAND,20260920.0,4,CTRL_RANDOM,"(0.12, 0.75)",False,False,False,False,1.180893098130092,0.09042693064960705,-0.12143645949187376,1.1320449904500094
U56,0.0,RAND,20260920.0,5,IS_SHARPE,"(0.12, 0.75)",False,False,False,False,1.180893098130092,0.09042693064960705,-0.12143645949187376,1.1320449904500094
U56,0.0,RAND,20260920.0,5,IS_CAGR,"(0.12, 0.75)",False,False,False,False,1.180893098130092,0.09042693064960705,-0.12143645949187376,1.1320449904500094
U56,0.0,RAND,20260920.0,5,IS_MINMARG,"(0.12, 0.75)",False,False,False,False,1.180893098130092,0.09042693064960705,-0.12143645949187376,1.1320449904500094
U56,0.0,RAND,20260920.0,5,IS_LEGS,"(0.12, 0.75)",False,False,False,False,1.180893098130092,0.09042693064960705,-0.12143645949187376,1.1320449904500094
U56,0.0,RAND,20260920.0,5,CTRL_RANDOM,"(0.02, 0.5)",False,False,False,False,1.3101278876202846,0.06358872220379186,-0.07962225765826647,1.1158213765575535
U56,0.0,RAND,20260920.0,6,IS_SHARPE,"(0.08, 0.75)",True,False,False,False,1.179155892756027,0.09097987885397352,-0.14455869175796576,1.1377843259810627
U56,0.0,RAND,20260920.0,6,IS_CAGR,"(0.12, 0.75)",False,False,False,False,1.180893098130092,0.09042693064960705,-0.12143645949187376,1.1320449904500094
U56,0.0,RAND,20260920.0,6,IS_MINMARG,"(0.12, 0.75)",False,False,False,False,1.180893098130092,0.09042693064960705,-0.12143645949187376,1.1320449904500094
U56,0.0,RAND,20260920.0,6,IS_LEGS,"(0.08, 0.75)",True,False,False,False,1.179155892756027,0.09097987885397352,-0.14455869175796576,1.1377843259810627
U56,0.0,RAND,20260920.0,6,CTRL_RANDOM,"(0.12, 0.75)",False,False,False,False,1.180893098130092,0.09042693064960705,-0.12143645949187376,1.1320449904500094
U56,0.0,RAND,20260920.0,7,IS_SHARPE,"(0.08, 0.75)",True,False,False,False,1.179155892756027,0.09097987885397352,-0.14455869175796576,1.1377843259810627
U56,0.0,RAND,20260920.0,7,IS_CAGR,"(0.12, 0.75)",False,False,False,False,1.180893098130092,0.09042693064960705,-0.12143645949187376,1.1320449904500094
U56,0.0,RAND,20260920.0,7,IS_MINMARG,"(0.12, 0.75)",False,False,False,False,1.180893098130092,0.09042693064960705,-0.12143645949187376,1.1320449904500094
U56,0.0,RAND,20260920.0,7,IS_LEGS,"(0.08, 0.75)",True,False,False,False,1.179155892756027,0.09097987885397352,-0.14455869175796576,1.1377843259810627
U56,0.0,RAND,20260920.0,7,CTRL_RANDOM,"(0.2, 0.5)",False,False,False,False,1.1334778203532303,0.059269240994693106,-0.08144384266845217,1.1084319295269796
U56,0.0,RAND,20260920.0,8,IS_SHARPE,"(0.08, 0.75)",False,False,False,False,1.179155892756027,0.09097987885397352,-0.14455869175796576,1.1377843259810627
U56,0.0,RAND,20260920.0,8,IS_CAGR,"(0.0, 1.0)",True,True,False,True,1.2990701451206272,0.12568920394158556,-0.15780463291773772,1.1014509454955943
U56,0.0,RAND,20260920.0,8,IS_MINMARG,"(0.0, 1.0)",True,True,False,True,1.2990701451206272,0.12568920394158556,-0.15780463291773772,1.1014509454955943
U56,0.0,RAND,20260920.0,8,IS_LEGS,"(0.08, 0.75)",False,False,False,False,1.179155892756027,0.09097987885397352,-0.14455869175796576,1.1377843259810627
U56,0.0,RAND,20260920.0,8,CTRL_RANDOM,"(0.0, 1.0)",False,True,False,True,1.2990701451206272,0.12568920394158556,-0.15780463291773772,1.1014509454955943
U56,0.0,RAND,20260920.0,9,IS_SHARPE,"(0.08, 0.75)",False,False,False,False,1.179155892756027,0.09097987885397352,-0.14455869175796576,1.1377843259810627
U56,0.0,RAND,20260920.0,9,IS_CAGR,"(0.0, 1.0)",True,True,False,True,1.2990701451206272,0.12568920394158556,-0.15780463291773772,1.1014509454955943
U56,0.0,RAND,20260920.0,9,IS_MINMARG,"(0.0, 1.0)",True,True,False,True,1.2990701451206272,0.12568920394158556,-0.15780463291773772,1.1014509454955943
U56,0.0,RAND,20260920.0,9,IS_LEGS,"(0.08, 0.75)",False,False,False,False,1.179155892756027,0.09097987885397352,-0.14455869175796576,1.1377843259810627
U56,0.0,RAND,20260920.0,9,CTRL_RANDOM,"(0.12, 0.5)",False,False,False,False,1.1816238636331127,0.0600622060515521,-0.08175895489289009,1.1318898564721094
U56,0.0,RAND,20260920.0,10,IS_SHARPE,"(0.08, 0.75)",False,False,False,False,1.179155892756027,0.09097987885397352,-0.14455869175796576,1.1377843259810627
U56,0.0,RAND,20260920.0,10,IS_CAGR,"(0.02, 1.0)",True,True,False,True,1.3085839643281973,0.12859383397390323,-0.15610193051979437,1.1162966133880283
U56,0.0,RAND,20260920.0,10,IS_MINMARG,"(0.02, 1.0)",True,True,False,True,1.3085839643281973,0.12859383397390323,-0.15610193051979437,1.1162966133880283
U56,0.0,RAND,20260920.0,10,IS_LEGS,"(0.08, 0.75)",False,False,False,False,1.179155892756027,0.09097987885397352,-0.14455869175796576,1.1377843259810627
U56,0.0,RAND,20260920.0,10,CTRL_RANDOM,"(0.2, 0.5)",False,False,False,False,1.1334778203532303,0.059269240994693106,-0.08144384266845217,1.1084319295269796
U56,0.0,RAND,20260920.0,11,IS_SHARPE,"(0.08, 0.75)",False,False,False,False,1.179155892756027,0.09097987885397352,-0.14455869175796576,1.1377843259810627
U56,0.0,RAND,20260920.0,11,IS_CAGR,"(0.02, 1.0)",True,True,False,True,1.3085839643281973,0.12859383397390323,-0.15610193051979437,1.1162966133880283
U56,0.0,RAND,20260920.0,11,IS_MINMARG,"(0.02, 1.0)",True,True,False,True,1.3085839643281973,0.12859383397390323,-0.15610193051979437,1.1162966133880283
U56,0.0,RAND,20260920.0,11,IS_LEGS,"(0.08, 0.75)",False,False,False,False,1.179155892756027,0.09097987885397352,-0.14455869175796576,1.1377843259810627
U56,0.0,RAND,20260920.0,11,CTRL_RANDOM,"(0.2, 0.5)",False,False,False,False,1.1334778203532303,0.059269240994693106,-0.08144384266845217,1.1084319295269796
U56,0.0,RAND,20260920.0,12,IS_SHARPE,"(0.08, 0.75)",False,False,False,False,1.179155892756027,0.09097987885397352,-0.14455869175796576,1.1377843259810627
U56,0.0,RAND,20260920.0,12,IS_CAGR,"(0.02, 1.0)",False,True,False,True,1.3085839643281973,0.12859383397390323,-0.15610193051979437,1.1162966133880283
U56,0.0,RAND,20260920.0,12,IS_MINMARG,"(0.02, 1.0)",False,True,False,True,1.3085839643281973,0.12859383397390323,-0.15610193051979437,1.1162966133880283
U56,0.0,RAND,20260920.0,12,IS_LEGS,"(0.08, 0.75)",False,False,False,False,1.179155892756027,0.09097987885397352,-0.14455869175796576,1.1377843259810627
U56,0.0,RAND,20260920.0,12,CTRL_RANDOM,"(0.03, 0.75)",False,False,False,False,1.301420486142619,0.09650855698784055,-0.12029827224397549,1.13023922681565
U56,0.0,RAND,20260920.0,13,IS_SHARPE,"(0.08, 0.75)",False,False,False,False,1.179155892756027,0.09097987885397352,-0.14455869175796576,1.1377843259810627
U56,0.0,RAND,20260920.0,13,IS_CAGR,"(0.02, 1.0)",False,True,False,True,1.3085839643281973,0.12859383397390323,-0.15610193051979437,1.1162966133880283
U56,0.0,RAND,20260920.0,13,IS_MINMARG,"(0.02, 1.0)",False,True,False,True,1.3085839643281973,0.12859383397390323,-0.15610193051979437,1.1162966133880283
U56,0.0,RAND,20260920.0,13,IS_LEGS,"(0.08, 0.75)",False,False,False,False,1.179155892756027,0.09097987885397352,-0.14455869175796576,1.1377843259810627
U56,0.0,RAND,20260920.0,13,CTRL_RANDOM,"(0.03, 0.5)",False,False,False,False,1.3022203375746273,0.06397585740093614,-0.0809998333862445,1.1299229315179777
U56,0.0,RAND,20260920.0,14,IS_SHARPE,"(0.08, 0.75)",False,False,False,False,1.179155892756027,0.09097987885397352,-0.14455869175796576,1.1377843259810627
U56,0.0,RAND,20260920.0,14,IS_CAGR,"(0.02, 1.0)",False,True,False,True,1.3085839643281973,0.12859383397390323,-0.15610193051979437,1.1162966133880283
U56,0.0,RAND,20260920.0,14,IS_MINMARG,"(0.02, 1.0)",False,True,False,True,1.3085839643281973,0.12859383397390323,-0.15610193051979437,1.1162966133880283
U56,0.0,RAND,20260920.0,14,IS_LEGS,"(0.08, 0.75)",False,False,False,False,1.179155892756027,0.09097987885397352,-0.14455869175796576,1.1377843259810627
U56,0.0,RAND,20260920.0,14,CTRL_RANDOM,"(0.0, 1.0)",False,True,False,True,1.2990701451206272,0.12568920394158556,-0.15780463291773772,1.1014509454955943
U56,0.0,RAND,20260920.0,15,IS_SHARPE,"(0.08, 0.75)",False,False,False,False,1.179155892756027,0.09097987885397352,-0.14455869175796576,1.1377843259810627
U56,0.0,RAND,20260920.0,15,IS_CAGR,"(0.02, 1.0)",False,True,False,True,1.3085839643281973,0.12859383397390323,-0.15610193051979437,1.1162966133880283
U56,0.0,RAND,20260920.0,15,IS_MINMARG,"(0.02, 1.0)",False,True,False,True,1.3085839643281973,0.12859383397390323,-0.15610193051979437,1.1162966133880283
U56,0.0,RAND,20260920.0,15,IS_LEGS,"(0.08, 0.75)",False,False,False,False,1.179155892756027,0.09097987885397352,-0.14455869175796576,1.1377843259810627
U56,0.0,RAND,20260920.0,15,CTRL_RANDOM,"(0.03, 0.5)",False,False,False,False,1.3022203375746273,0.06397585740093614,-0.0809998333862445,1.1299229315179777
U56,0.0,RAND,20260920.0,16,IS_SHARPE,"(0.08, 0.75)",False,False,False,False,1.179155892756027,0.09097987885397352,-0.14455869175796576,1.1377843259810627
U56,0.0,RAND,20260920.0,16,IS_CAGR,"(0.02, 1.0)",False,True,False,True,1.3085839643281973,0.12859383397390323,-0.15610193051979437,1.1162966133880283
U56,0.0,RAND,20260920.0,16,IS_MINMARG,"(0.02, 1.0)",False,True,False,True,1.3085839643281973,0.12859383397390323,-0.15610193051979437,1.1162966133880283
U56,0.0,RAND,20260920.0,16,IS_LEGS,"(0.08, 0.75)",False,False,False,False,1.179155892756027,0.09097987885397352,-0.14455869175796576,1.1377843259810627
U56,0.0,RAND,20260920.0,16,CTRL_RANDOM,"(0.03, 0.5)",False,False,False,False,1.3022203375746273,0.06397585740093614,-0.0809998333862445,1.1299229315179777
U56,0.0,RAND,20260920.0,17,IS_SHARPE,"(0.08, 0.75)",False,False,False,False,1.179155892756027,0.09097987885397352,-0.14455869175796576,1.1377843259810627
U56,0.0,RAND,20260920.0,17,IS_CAGR,"(0.02, 1.0)",False,True,False,True,1.3085839643281973,0.12859383397390323,-0.15610193051979437,1.1162966133880283
U56,0.0,RAND,20260920.0,17,IS_MINMARG,"(0.02, 1.0)",False,True,False,True,1.3085839643281973,0.12859383397390323,-0.15610193051979437,1.1162966133880283
U56,0.0,RAND,20260920.0,17,IS_LEGS,"(0.08, 0.75)",False,False,False,False,1.179155892756027,0.09097987885397352,-0.14455869175796576,1.1377843259810627
U56,0.0,RAND,20260920.0,17,CTRL_RANDOM,"(0.0, 1.0)",False,True,False,True,1.2990701451206272,0.12568920394158556,-0.15780463291773772,1.1014509454955943
